loan_id,loan_amount,credit_rating,tenure_years,interest_rate,sector,borrower_income,ltv_ratio,dti_ratio,PD,LGD,EAD,Expected_Loss,risk_weighted_ead,downgrade_risk,watchlist_reason
231,100000,AA,10,9.23,MSME,1480805,0.567,0.102,0.002,0.25,100000,50.0,125800.0,False,Performing
232,1000000,A,5,10.36,Real Estate,1267745,0.707,0.302,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
233,500000,B,2,18.67,Retail,556771,0.742,0.65,0.152,0.65,500000,49400.0,1129000.0,False,Performing
234,500000,BBB,5,12.86,Retail,1732115,0.68,0.097,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
235,250000,B,10,20.94,Real Estate,844600,0.776,0.128,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
236,500000,BB,2,15.92,Retail,1370547,0.765,0.293,0.063,0.55,500000,17325.0,901000.0,False,Performing
237,500000,BBB,10,12.16,Real Estate,1692166,0.717,0.142,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
238,1000000,BB,10,17.57,Retail,1452122,0.665,0.182,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
239,1000000,AAA,5,8.71,MSME,689223,0.547,0.428,0.001,0.2,1000000,200.0,1204000.0,False,Performing
240,500000,AA,3,8.85,MSME,1140413,0.738,0.234,0.002,0.25,500000,250.0,629000.0,False,Performing
241,1000000,BB,1,17.28,Retail,4126414,0.774,0.342,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
242,100000,BB,1,16.71,Retail,2695899,0.691,0.167,0.063,0.55,100000,3465.0,180200.0,False,Performing
243,100000,AA,3,10.52,Retail,2312186,0.542,0.089,0.002,0.25,100000,50.0,125800.0,False,Performing
244,500000,BBB,7,13.36,Retail,1494893,0.669,0.128,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
245,500000,BBB,10,11.62,Retail,718833,0.642,0.176,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
246,50000,BB,2,16.3,Real Estate,1092201,0.818,0.103,0.063,0.55,50000,1732.5,90100.0,False,Performing
247,100000,BBB,5,12.28,Retail,997933,0.549,0.081,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
248,500000,A,5,11.02,MSME,1285287,0.652,0.133,0.007,0.35,500000,1225.0,689000.0,False,Performing
249,50000,A,3,10.34,Retail,583416,0.733,0.136,0.007,0.35,50000,122.5,68900.0,False,Performing
250,250000,A,5,9.88,Agri,2348351,0.728,0.2,0.007,0.35,250000,612.5,344500.0,False,Performing
251,500000,BBB,10,13.66,Real Estate,300000,0.777,0.296,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
252,1000000,BB,3,17.59,Agri,1972782,0.707,0.231,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
253,250000,BBB,2,12.95,Agri,2119454,0.812,0.246,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
254,100000,AA,5,9.18,Retail,5494445,0.594,0.089,0.002,0.25,100000,50.0,125800.0,False,Performing
255,50000,AA,1,8.02,Corporate,1232807,0.679,0.23,0.002,0.25,50000,25.0,62900.0,False,Performing
256,100000,BB,10,16.06,Retail,887566,0.847,0.118,0.063,0.55,100000,3465.0,180200.0,False,Performing
257,1000000,BB,10,16.45,Real Estate,1286753,0.785,0.201,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
258,500000,AA,2,9.63,MSME,1971641,0.545,0.219,0.002,0.25,500000,250.0,629000.0,False,Performing
259,100000,AAA,5,8.48,MSME,1423518,0.689,0.109,0.001,0.2,100000,20.0,120400.0,False,Performing
260,1000000,BBB,7,12.76,Agri,641964,0.553,0.402,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
261,1000000,AA,5,9.05,Real Estate,1970171,0.551,0.203,0.002,0.25,1000000,500.0,1258000.0,False,Performing
262,100000,BB,5,15.07,Agri,1199542,0.648,0.174,0.063,0.55,100000,3465.0,180200.0,False,Performing
263,250000,A,10,11.96,Retail,752283,0.639,0.146,0.007,0.35,250000,612.5,344500.0,False,Performing
264,1000000,AA,3,7.5,Retail,555306,0.594,0.704,0.002,0.25,1000000,500.0,1258000.0,False,Performing
265,500000,B,5,20.36,Retail,4710314,0.774,0.162,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
266,1000000,AA,2,9.19,MSME,2308867,0.52,0.321,0.002,0.25,1000000,500.0,1258000.0,False,Performing
267,50000,A,3,10.53,MSME,1867399,0.524,0.08,0.007,0.35,50000,122.5,68900.0,False,Performing
268,1000000,AA,7,8.99,Retail,1333071,0.601,0.179,0.002,0.25,1000000,500.0,1258000.0,False,Performing
269,50000,AA,5,8.8,Real Estate,2126260,0.528,0.144,0.002,0.25,50000,25.0,62900.0,False,Performing
270,250000,AAA,5,8.65,Retail,814761,0.534,0.061,0.001,0.2,250000,50.0,301000.0,False,Performing
271,1000000,AAA,2,7.5,Corporate,1683905,0.458,0.426,0.001,0.2,1000000,200.0,1204000.0,False,Performing
272,500000,AA,7,9.64,Real Estate,1640677,0.585,0.082,0.002,0.25,500000,250.0,629000.0,False,Performing
273,50000,AAA,3,7.5,Corporate,826540,0.559,0.139,0.001,0.2,50000,10.0,60200.0,False,Performing
274,100000,BBB,5,12.6,MSME,1200055,0.733,0.194,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
275,1000000,BBB,3,12.46,Retail,1003549,0.712,0.398,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
276,100000,A,5,10.46,Retail,866764,0.622,0.159,0.007,0.35,100000,245.0,137800.0,False,Performing
277,250000,A,5,10.87,Corporate,987647,0.668,0.217,0.007,0.35,250000,612.5,344500.0,False,Performing
278,100000,BBB,3,12.93,MSME,473772,0.647,0.152,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
279,100000,BB,5,17.29,Retail,2222758,0.744,0.087,0.063,0.55,100000,3465.0,180200.0,False,Performing
280,1000000,BB,3,17.63,Agri,2969722,0.788,0.241,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
281,50000,AAA,5,8.2,Corporate,876512,0.623,0.184,0.001,0.2,50000,10.0,60200.0,False,Performing
282,500000,AA,5,9.94,Real Estate,2712761,0.516,0.261,0.002,0.25,500000,250.0,629000.0,False,Performing
283,500000,AA,7,10.88,MSME,1398786,0.494,0.124,0.002,0.25,500000,250.0,629000.0,False,Performing
284,50000,AA,1,8.04,Agri,1416594,0.588,0.178,0.002,0.25,50000,25.0,62900.0,False,Performing
285,500000,BBB,1,13.71,Retail,601502,0.792,0.75,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
286,250000,A,2,11.91,Retail,976889,0.695,0.182,0.007,0.35,250000,612.5,344500.0,False,Performing
287,1000000,AAA,2,8.83,Real Estate,2043155,0.502,0.343,0.001,0.2,1000000,200.0,1204000.0,False,Performing
288,1000000,A,5,12.58,Real Estate,766751,0.728,0.359,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
289,1000000,BBB,2,14.47,MSME,829249,0.55,0.717,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
290,250000,AA,1,8.71,Retail,1061270,0.646,0.367,0.002,0.25,250000,125.0,314500.0,False,Performing
291,1000000,BB,3,16.28,Retail,300000,0.735,0.75,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
292,500000,AAA,5,8.39,Corporate,1814599,0.55,0.226,0.001,0.2,500000,100.0,602000.0,False,Performing
293,250000,B,5,19.83,Real Estate,1627791,0.906,0.235,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
294,100000,AAA,3,10.56,MSME,1853224,0.515,0.129,0.001,0.2,100000,20.0,120400.0,False,Performing
295,50000,BB,10,17.17,Retail,2073349,0.766,0.088,0.063,0.55,50000,1732.5,90100.0,False,Performing
296,250000,B,2,19.88,Corporate,869571,0.794,0.244,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
297,250000,B,5,18.64,Corporate,3216429,0.96,0.114,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
298,1000000,BB,3,16.87,MSME,735168,0.788,0.534,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
299,1000000,BB,7,15.33,Corporate,1053508,0.778,0.171,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
300,100000,BBB,2,13.69,Agri,1057043,0.816,0.09,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
301,1000000,BB,10,14.37,Retail,1336924,0.72,0.219,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
302,500000,AA,5,10.34,MSME,1240134,0.545,0.228,0.002,0.25,500000,250.0,629000.0,False,Performing
303,500000,BBB,5,12.28,Corporate,1201107,0.77,0.21,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
304,1000000,BBB,5,11.52,MSME,860219,0.837,0.33,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
305,500000,BB,3,16.85,Real Estate,930527,0.764,0.264,0.063,0.55,500000,17325.0,901000.0,False,Performing
306,500000,BBB,1,12.65,Corporate,348912,0.726,0.75,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
307,100000,A,10,10.71,MSME,2150104,0.503,0.082,0.007,0.35,100000,245.0,137800.0,False,Performing
308,250000,BBB,7,13.97,Retail,704826,0.798,0.124,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
309,1000000,A,2,10.76,Corporate,1015644,0.543,0.532,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
310,100000,AA,2,9.68,Retail,770675,0.522,0.186,0.002,0.25,100000,50.0,125800.0,False,Performing
311,50000,BBB,3,12.59,Retail,1774221,0.71,0.082,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
312,250000,A,7,11.12,MSME,985062,0.578,0.148,0.007,0.35,250000,612.5,344500.0,False,Performing
313,500000,AA,5,8.05,MSME,345452,0.41,0.326,0.002,0.25,500000,250.0,629000.0,False,Performing
314,250000,A,5,11.06,Agri,1588739,0.531,0.171,0.007,0.35,250000,612.5,344500.0,False,Performing
315,1000000,A,1,9.8,Corporate,875206,0.638,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
316,250000,A,10,12.08,Real Estate,1331825,0.75,0.103,0.007,0.35,250000,612.5,344500.0,False,Performing
317,1000000,A,2,10.82,MSME,2187527,0.743,0.407,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
318,500000,BBB,3,13.52,MSME,719042,0.726,0.338,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
319,500000,A,10,11.06,Agri,1310743,0.643,0.155,0.007,0.35,500000,1225.0,689000.0,False,Performing
320,100000,B,5,21.7,MSME,719081,0.889,0.06,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
321,250000,B,5,19.03,Real Estate,1993822,0.931,0.096,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
322,1000000,BBB,7,12.86,MSME,1334746,0.704,0.184,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
323,1000000,A,1,9.78,Retail,1332041,0.642,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
324,500000,BBB,1,10.9,Corporate,620778,0.711,0.75,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
325,1000000,BB,2,15.63,Retail,1854166,0.841,0.351,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
326,1000000,BBB,3,13.8,Retail,2120512,0.586,0.276,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
327,100000,BB,5,16.47,Retail,769478,0.761,0.179,0.063,0.55,100000,3465.0,180200.0,False,Performing
328,500000,BBB,5,12.61,Retail,1394029,0.727,0.165,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
329,1000000,BBB,3,13.62,MSME,1793171,0.544,0.223,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
330,1000000,A,7,11.06,Real Estate,4886756,0.703,0.175,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
331,100000,BB,3,17.18,MSME,1505577,0.846,0.153,0.063,0.55,100000,3465.0,180200.0,False,Performing
332,250000,AA,2,9.63,Real Estate,1424661,0.409,0.212,0.002,0.25,250000,125.0,314500.0,False,Performing
333,250000,BBB,3,13.42,MSME,1164936,0.662,0.23,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
334,250000,BB,7,16.12,Retail,1134882,0.73,0.194,0.063,0.55,250000,8662.5,450500.0,False,Performing
335,100000,AA,5,9.89,Retail,2223771,0.494,0.15,0.002,0.25,100000,50.0,125800.0,False,Performing
336,500000,BBB,10,12.01,Agri,764422,0.635,0.117,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
337,500000,AAA,7,7.87,Corporate,2576474,0.458,0.062,0.001,0.2,500000,100.0,602000.0,False,Performing
338,100000,BB,7,17.67,Agri,490856,0.809,0.157,0.063,0.55,100000,3465.0,180200.0,False,Performing
339,500000,AAA,7,7.97,Retail,2207676,0.6,0.146,0.001,0.2,500000,100.0,602000.0,False,Performing
340,50000,B,5,19.47,Corporate,1945989,0.869,0.122,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
341,250000,AA,7,11.31,Real Estate,2274484,0.492,0.21,0.002,0.25,250000,125.0,314500.0,False,Performing
342,1000000,B,5,21.45,Agri,1316014,0.888,0.308,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
343,1000000,BB,3,16.62,Retail,1508866,0.808,0.322,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
344,250000,BBB,2,12.22,Agri,1010887,0.46,0.197,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
345,1000000,BB,7,14.93,MSME,624907,0.859,0.371,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
346,1000000,BB,3,17.46,Real Estate,1387019,0.771,0.373,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
347,500000,B,7,21.24,MSME,1170923,0.839,0.16,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
348,1000000,A,10,11.1,MSME,2306755,0.491,0.02,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
349,250000,BBB,3,11.51,MSME,1174689,0.824,0.133,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
350,50000,AAA,3,8.6,Real Estate,1644861,0.527,0.162,0.001,0.2,50000,10.0,60200.0,False,Performing
351,1000000,BBB,2,12.39,Retail,1506292,0.757,0.377,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
352,500000,AA,5,9.3,MSME,1986073,0.459,0.189,0.002,0.25,500000,250.0,629000.0,False,Performing
353,250000,BBB,5,14.61,MSME,2210308,0.736,0.155,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
354,50000,BBB,3,13.31,Corporate,733285,0.738,0.083,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
355,50000,BBB,5,13.45,MSME,1915415,0.683,0.16,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
356,100000,BBB,5,12.6,Corporate,1148223,0.592,0.123,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
357,100000,BB,3,17.01,MSME,1742007,0.755,0.122,0.063,0.55,100000,3465.0,180200.0,False,Performing
358,1000000,BB,1,15.73,Corporate,2828751,0.684,0.406,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
359,250000,BBB,3,13.11,Corporate,375343,0.639,0.397,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
360,1000000,BBB,7,12.48,Corporate,2578809,0.788,0.106,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
361,50000,B,3,19.66,Real Estate,1050347,0.832,0.066,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
362,250000,AA,1,9.85,MSME,867626,0.559,0.405,0.002,0.25,250000,125.0,314500.0,False,Performing
363,1000000,AA,3,7.5,Retail,1105625,0.471,0.362,0.002,0.25,1000000,500.0,1258000.0,False,Performing
364,100000,AAA,5,7.5,Corporate,824679,0.496,0.238,0.001,0.2,100000,20.0,120400.0,False,Performing
365,250000,BBB,5,13.32,Retail,1711370,0.683,0.09,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
366,1000000,A,3,11.64,Retail,740755,0.551,0.6,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
367,100000,BB,5,17.26,Real Estate,2412902,0.847,0.2,0.063,0.55,100000,3465.0,180200.0,False,Performing
368,50000,BBB,5,12.39,MSME,1904572,0.778,0.151,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
369,1000000,A,7,10.72,MSME,1540111,0.568,0.165,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
370,250000,BB,5,16.99,Agri,368378,0.792,0.263,0.063,0.55,250000,8662.5,450500.0,False,Performing
371,500000,BB,5,17.83,Retail,557239,0.612,0.357,0.063,0.55,500000,17325.0,901000.0,False,Performing
372,100000,A,2,11.38,Retail,1288677,0.655,0.074,0.007,0.35,100000,245.0,137800.0,False,Performing
373,250000,A,3,11.39,Retail,1330044,0.693,0.228,0.007,0.35,250000,612.5,344500.0,False,Performing
374,500000,A,7,10.66,Retail,2328428,0.54,0.165,0.007,0.35,500000,1225.0,689000.0,False,Performing
375,500000,AA,2,7.93,Corporate,300000,0.566,0.75,0.002,0.25,500000,250.0,629000.0,False,Performing
376,250000,AA,3,8.16,Real Estate,917459,0.575,0.222,0.002,0.25,250000,125.0,314500.0,False,Performing
377,1000000,B,5,19.9,MSME,1828126,0.96,0.227,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
378,1000000,A,7,11.19,Retail,1110172,0.836,0.273,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
379,500000,A,1,10.33,MSME,1029486,0.656,0.534,0.007,0.35,500000,1225.0,689000.0,False,Performing
380,500000,BB,7,16.99,Retail,471057,0.707,0.221,0.063,0.55,500000,17325.0,901000.0,False,Performing
381,500000,BBB,3,11.96,Corporate,2355822,0.715,0.184,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
382,500000,B,7,19.3,Corporate,849167,0.915,0.168,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
383,100000,BB,7,17.7,Retail,2262941,0.626,0.086,0.063,0.55,100000,3465.0,180200.0,False,Performing
384,1000000,BBB,7,13.81,Real Estate,2983462,0.528,0.26,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
385,500000,A,10,10.7,Real Estate,2898058,0.538,0.217,0.007,0.35,500000,1225.0,689000.0,False,Performing
386,1000000,B,10,19.29,Retail,1104045,0.886,0.074,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
387,1000000,BB,10,17.15,Corporate,906194,0.826,0.222,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
388,50000,B,5,20.58,Corporate,816647,0.86,0.063,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
389,250000,AA,5,9.54,Retail,4462950,0.654,0.179,0.002,0.25,250000,125.0,314500.0,False,Performing
390,500000,BB,2,16.35,Retail,1061220,0.745,0.357,0.063,0.55,500000,17325.0,901000.0,False,Performing
391,500000,BBB,3,11.71,Corporate,2348507,0.673,0.254,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
392,1000000,AA,5,9.23,Agri,1885068,0.596,0.173,0.002,0.25,1000000,500.0,1258000.0,False,Performing
393,100000,BBB,2,14.16,MSME,1004267,0.832,0.112,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
394,500000,BBB,10,12.19,MSME,1100958,0.728,0.144,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
395,1000000,AAA,3,7.98,Corporate,2979740,0.492,0.192,0.001,0.2,1000000,200.0,1204000.0,False,Performing
396,1000000,BBB,2,14.35,MSME,1298330,0.727,0.49,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
397,50000,BB,3,16.24,Retail,922294,0.874,0.187,0.063,0.55,50000,1732.5,90100.0,False,Performing
398,1000000,A,1,10.65,MSME,845454,0.601,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
399,100000,BBB,2,11.89,Agri,1535084,0.659,0.128,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
400,500000,A,5,11.49,Real Estate,1000557,0.592,0.213,0.007,0.35,500000,1225.0,689000.0,False,Performing
401,250000,A,3,10.21,Agri,1905147,0.695,0.075,0.007,0.35,250000,612.5,344500.0,False,Performing
402,500000,B,7,18.68,Retail,4920400,0.763,0.027,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
403,50000,BB,3,15.85,MSME,1620631,0.811,0.181,0.063,0.55,50000,1732.5,90100.0,False,Performing
404,250000,AA,5,9.02,Corporate,4057439,0.447,0.084,0.002,0.25,250000,125.0,314500.0,False,Performing
405,250000,B,5,18.66,Retail,743178,0.804,0.249,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
406,1000000,BB,2,15.32,Retail,1784305,0.755,0.375,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
407,500000,A,1,11.44,Real Estate,2796510,0.773,0.296,0.007,0.35,500000,1225.0,689000.0,False,Performing
408,500000,BB,7,16.28,Corporate,2671443,0.838,0.178,0.063,0.55,500000,17325.0,901000.0,False,Performing
409,500000,AA,5,8.06,Corporate,2992624,0.537,0.191,0.002,0.25,500000,250.0,629000.0,False,Performing
410,250000,B,2,19.73,Retail,1135872,0.784,0.194,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
411,50000,BBB,5,14.44,MSME,2136348,0.641,0.118,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
412,100000,BBB,3,13.89,Retail,706628,0.605,0.156,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
413,500000,AAA,1,8.01,Retail,3809876,0.629,0.26,0.001,0.2,500000,100.0,602000.0,False,Performing
414,1000000,BB,3,17.35,MSME,690784,0.7,0.602,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
415,250000,AAA,5,8.2,Retail,3104538,0.638,0.09,0.001,0.2,250000,50.0,301000.0,False,Performing
416,500000,AA,3,7.73,Agri,2610212,0.573,0.181,0.002,0.25,500000,250.0,629000.0,False,Performing
417,1000000,AA,5,7.5,MSME,2600610,0.558,0.114,0.002,0.25,1000000,500.0,1258000.0,False,Performing
418,1000000,BB,2,15.73,Retail,3976329,0.768,0.236,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
419,250000,AA,2,7.66,Retail,2623646,0.662,0.164,0.002,0.25,250000,125.0,314500.0,False,Performing
420,1000000,B,3,20.07,Corporate,521191,0.757,0.701,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
